zip,city,district,address
3743,서울특별시,서대문구,독립문로8길 54
3744,서울특별시,서대문구,독립문로8안길 1 ~ 15
3744,서울특별시,서대문구,독립문로8안길 16
3744,서울특별시,서대문구,독립문로8안길 17
3716,서울특별시,서대문구,동교로 290 ~ 296-42
3776,서울특별시,서대문구,명물1길 2 ~ 38
3776,서울특별시,서대문구,명물길 17 ~ 71
3777,서울특별시,서대문구,명물길 2 ~ 76-5
3656,서울특별시,서대문구,명지2길 14 ~ 56
3659,서울특별시,서대문구,명지2길 5 ~ 45
3659,서울특별시,서대문구,명지길 5 ~ 143
3673,서울특별시,서대문구,명지대1가길 2 ~ 38
3673,서울특별시,서대문구,명지대1길 2 ~ 38
3673,서울특별시,서대문구,명지대1나길 2 ~ 38
3673,서울특별시,서대문구,명지대1다길 1 ~ 40
3673,서울특별시,서대문구,명지대1라길 2 ~ 40
3675,서울특별시,서대문구,명지대2길 2 ~ 28
3675,서울특별시,서대문구,명지대2안길 3 ~ 29
3675,서울특별시,서대문구,명지대2안길 32 ~ 34
3675,서울특별시,서대문구,명지대2안길 35
3675,서울특별시,서대문구,명지대2안길 36
3675,서울특별시,서대문구,명지대2안길 37 ~ 39
3675,서울특별시,서대문구,명지대2안길 40
3675,서울특별시,서대문구,명지대2안길 41-3 ~ 43
3675,서울특별시,서대문구,명지대2안길 46
3675,서울특별시,서대문구,명지대2안길 47
3675,서울특별시,서대문구,명지대2안길 48
3675,서울특별시,서대문구,명지대2안길 49
3675,서울특별시,서대문구,명지대2안길 50 ~ 50-7
3675,서울특별시,서대문구,명지대2안길 51
3675,서울특별시,서대문구,명지대2안길 52 ~ 56
3673,서울특별시,서대문구,명지대3길 1 ~ 49
3672,서울특별시,서대문구,명지대3길 6 ~ 48
3672,서울특별시,서대문구,명지대5길 1 ~ 40-12
3672,서울특별시,서대문구,명지대7길 6 ~ 22
3673,서울특별시,서대문구,명지대길 23 ~ 41
3672,서울특별시,서대문구,명지대길 53 ~ 103
3675,서울특별시,서대문구,명지대길 6 ~ 112
3712,서울특별시,서대문구,모래내로 139 ~ 143
3711,서울특별시,서대문구,모래내로 161 ~ 181
3710,서울특별시,서대문구,모래내로 193 ~ 205
3693,서울특별시,서대문구,모래내로 209 ~ 247
3666,서울특별시,서대문구,모래내로 251 ~ 257
3664,서울특별시,서대문구,모래내로 259 ~ 275
3663,서울특별시,서대문구,모래내로 277 ~ 289
3659,서울특별시,서대문구,모래내로 297 ~ 303-7
3657,서울특별시,서대문구,모래내로 303-25 ~ 329
3658,서울특별시,서대문구,모래내로 330 ~ 352-16
3654,서울특별시,서대문구,모래내로 333 ~ 359
3653,서울특별시,서대문구,모래내로 364 ~ 369
3643,서울특별시,서대문구,모래내로 375 ~ 393
3717,서울특별시,서대문구,모래내로 376 ~ 412
3728,서울특별시,서대문구,모래내로 426 ~ 436
3729,서울특별시,서대문구,모래내로 438 ~ 466
3645,서울특별시,서대문구,모래내로 441 ~ 443
3646,서울특별시,서대문구,모래내로 445 ~ 465-5
3730,서울특별시,서대문구,모래내로 468 ~ 470
3712,서울특별시,서대문구,모래내로13길 9-8 ~ 29
3711,서울특별시,서대문구,모래내로15길 25 ~ 37
3710,서울특별시,서대문구,모래내로15길 30 ~ 84
3657,서울특별시,서대문구,모래내로17길 10 ~ 21
3654,서울특별시,서대문구,모래내로17길 29-2 ~ 84
3654,서울특별시,서대문구,모래내로17안길 7 ~ 41
3717,서울특별시,서대문구,모래내로20길 5 ~ 46-12
3644,서울특별시,서대문구,모래내로21길 24-3 ~ 36
3729,서울특별시,서대문구,모래내로24가길 4 ~ 52
3729,서울특별시,서대문구,모래내로24길 1 ~ 47
3728,서울특별시,서대문구,모래내로24길 8 ~ 58
3729,서울특별시,서대문구,모래내로24나길 4 ~ 23
3728,서울특별시,서대문구,모래내로24다길 6 ~ 37
3729,서울특별시,서대문구,모래내로26길 3 ~ 26
3730,서울특별시,서대문구,모래내로28길 1 ~ 5
3729,서울특별시,서대문구,모래내로28길 4
3729,서울특별시,서대문구,모래내로28길 6-1 ~ 26-1
3729,서울특별시,서대문구,모래내로28안길 3-2 ~ 48
3622,서울특별시,서대문구,문화촌1길 3 ~ 40
3622,서울특별시,서대문구,문화촌2길 5 ~ 26
3622,서울특별시,서대문구,문화촌4길 1 ~ 18
3621,서울특별시,서대문구,문화촌길 113 ~ 133
3622,서울특별시,서대문구,문화촌길 116 ~ 120
3625,서울특별시,서대문구,문화촌길 6 ~ 6-24
3622,서울특별시,서대문구,문화촌길 6-25 ~ 112
3655,서울특별시,서대문구,백련사길 130 ~ 196
3654,서울특별시,서대문구,백련사길 4-3 ~ 44
3657,서울특별시,서대문구,백련사길 5 ~ 55
3656,서울특별시,서대문구,백련사길 99 ~ 179
3721,서울특별시,서대문구,봉원사2길 11
3721,서울특별시,서대문구,봉원사2길 13 ~ 52
3721,서울특별시,서대문구,봉원사2길 2 ~ 10-14
3721,서울특별시,서대문구,봉원사길 32-1
3721,서울특별시,서대문구,봉원사길 33 ~ 55
3721,서울특별시,서대문구,봉원사길 57
3721,서울특별시,서대문구,봉원사길 58
3721,서울특별시,서대문구,봉원사길 6 ~ 32
3721,서울특별시,서대문구,봉원사길 62 ~ 120
3775,서울특별시,서대문구,북아현로 1 ~ 3
3759,서울특별시,서대문구,북아현로 150
3758,서울특별시,서대문구,북아현로 2 ~ 4-1
3756,서울특별시,서대문구,북아현로 22 ~ 30-1
3755,서울특별시,서대문구,북아현로 32 ~ 32-1
3756,서울특별시,서대문구,북아현로 32-2
3755,서울특별시,서대문구,북아현로 32-3
3756,서울특별시,서대문구,북아현로 32-4
3755,서울특별시,서대문구,북아현로 32-5
3756,서울특별시,서대문구,북아현로 32-6
3755,서울특별시,서대문구,북아현로 32-7
3756,서울특별시,서대문구,북아현로 32-8
3755,서울특별시,서대문구,북아현로 32-9 ~ 52
3750,서울특별시,서대문구,북아현로 54 ~ 58
3762,서울특별시,서대문구,북아현로 55 ~ 83
3757,서울특별시,서대문구,북아현로 6 ~ 20
3749,서울특별시,서대문구,북아현로 60 ~ 62
3748,서울특별시,서대문구,북아현로 64 ~ 96-1
3761,서울특별시,서대문구,북아현로 85 ~ 111-34
3747,서울특별시,서대문구,북아현로 98 ~ 140
3750,서울특별시,서대문구,북아현로10길 3 ~ 51
3755,서울특별시,서대문구,북아현로10길 6 ~ 42-5
3762,서울특별시,서대문구,북아현로11가길 7 ~ 54
3763,서울특별시,서대문구,북아현로11길 68 ~ 118
3762,서울특별시,서대문구,북아현로11길 8 ~ 66
3770,서울특별시,서대문구,북아현로11길 9 ~ 71
3762,서울특별시,서대문구,북아현로11나길 19 ~ 41
3762,서울특별시,서대문구,북아현로11다길 9 ~ 36
3763,서울특별시,서대문구,북아현로11라길 1 ~ 39-5
3762,서울특별시,서대문구,북아현로11라길 4 ~ 44
3761,서울특별시,서대문구,북아현로11라길 47
3763,서울특별시,서대문구,북아현로11마길 2 ~ 27
3763,서울특별시,서대문구,북아현로11바길 3 ~ 25
3761,서울특별시,서대문구,북아현로11사길 2 ~ 30
3763,서울특별시,서대문구,북아현로11사길 31 ~ 91
3763,서울특별시,서대문구,북아현로11사길 5 ~ 29
3763,서울특별시,서대문구,북아현로11아길 1 ~ 60-6
3750,서울특별시,서대문구,북아현로12길 1 ~ 71-4
3754,서울특별시,서대문구,북아현로12길 72 ~ 75
3750,서울특별시,서대문구,북아현로14가길 2 ~ 25
3751,서울특별시,서대문구,북아현로14가길 26 ~ 52
3750,서울특별시,서대문구,북아현로14가길 31 ~ 49
3749,서울특별시,서대문구,북아현로14길 3 ~ 69
3750,서울특별시,서대문구,북아현로14길 4 ~ 68
3751,서울특별시,서대문구,북아현로14나길 1 ~ 19
3750,서울특별시,서대문구,북아현로14나길 2 ~ 18-1
3754,서울특별시,서대문구,북아현로14나길 20
3750,서울특별시,서대문구,북아현로14나길 20-10
3754,서울특별시,서대문구,북아현로14나길 20-11
3750,서울특별시,서대문구,북아현로14나길 20-12
3754,서울특별시,서대문구,북아현로14나길 20-13
3750,서울특별시,서대문구,북아현로14나길 20-14
3754,서울특별시,서대문구,북아현로14나길 20-15
3750,서울특별시,서대문구,북아현로14나길 20-16
3754,서울특별시,서대문구,북아현로14나길 20-17
3750,서울특별시,서대문구,북아현로14나길 20-20
3754,서울특별시,서대문구,북아현로14나길 20-21
3750,서울특별시,서대문구,북아현로14나길 20-24
3754,서울특별시,서대문구,북아현로14나길 20-27
3750,서울특별시,서대문구,북아현로14나길 20-28
3754,서울특별시,서대문구,북아현로14나길 20-29 ~ 20-33
3750,서울특별시,서대문구,북아현로14나길 20-34 ~ 20-40
3750,서울특별시,서대문구,북아현로14나길 20-4 ~ 20-8
3754,서울특별시,서대문구,북아현로14나길 20-41 ~ 20-43
3750,서울특별시,서대문구,북아현로14나길 20-48 ~ 20-58
3754,서울특별시,서대문구,북아현로14나길 20-9
3754,서울특별시,서대문구,북아현로14나길 22 ~ 30
3749,서울특별시,서대문구,북아현로16길 4-1 ~ 26
3748,서울특별시,서대문구,북아현로16길 5 ~ 23
3749,서울특별시,서대문구,북아현로18길 35-4 ~ 37
3748,서울특별시,서대문구,북아현로18길 36 ~ 38
3749,서울특별시,서대문구,북아현로18길 39 ~ 63-14
3748,서울특별시,서대문구,북아현로18길 5 ~ 34
3762,서울특별시,서대문구,북아현로19길 3 ~ 49
3761,서울특별시,서대문구,북아현로19길 51 ~ 66-6
3761,서울특별시,서대문구,북아현로19길 8 ~ 48
3770,서울특별시,서대문구,북아현로1길 50
3749,서울특별시,서대문구,북아현로20길 49-6 ~ 82
3748,서울특별시,서대문구,북아현로20길 6 ~ 48
3747,서울특별시,서대문구,북아현로22가길 3 ~ 35
3747,서울특별시,서대문구,북아현로22길 1 ~ 111
3748,서울특별시,서대문구,북아현로22길 6 ~ 62
3749,서울특별시,서대문구,북아현로22길 66 ~ 104
3747,서울특별시,서대문구,북아현로22나길 100 ~ 112
3747,서울특별시,서대문구,북아현로22나길 2 ~ 99-3
3746,서울특별시,서대문구,북아현로22나길 99-16 ~ 121
3747,서울특별시,서대문구,북아현로22다길 6 ~ 20
3747,서울특별시,서대문구,북아현로22라길 5 ~ 20
3747,서울특별시,서대문구,북아현로22마길 4 ~ 85
3761,서울특별시,서대문구,북아현로23길 5 ~ 25
3747,서울특별시,서대문구,북아현로24길 6 ~ 53
3761,서울특별시,서대문구,북아현로25길 5 ~ 32
3747,서울특별시,서대문구,북아현로26길 5 ~ 42
3757,서울특별시,서대문구,북아현로2길 1 ~ 22
3757,서울특별시,서대문구,북아현로2안길 2 ~ 12
3771,서울특별시,서대문구,북아현로3길 24
3757,서울특별시,서대문구,북아현로4가길 2 ~ 38
3753,서울특별시,서대문구,북아현로4가길 25 ~ 41
3756,서울특별시,서대문구,북아현로4가길 3 ~ 21
3757,서울특별시,서대문구,북아현로4길 2 ~ 22
3756,서울특별시,서대문구,북아현로4길 23 ~ 40
3754,서울특별시,서대문구,북아현로4길 41-2 ~ 41-4
3756,서울특별시,서대문구,북아현로4길 42
3754,서울특별시,서대문구,북아현로4길 43 ~ 77
3753,서울특별시,서대문구,북아현로4길 78 ~ 86
3754,서울특별시,서대문구,북아현로4길 79
3751,서울특별시,서대문구,북아현로4길 83
3756,서울특별시,서대문구,북아현로4길 9-2 ~ 21
3757,서울특별시,서대문구,북아현로4나길 1 ~ 20
3757,서울특별시,서대문구,북아현로4다길 1 ~ 28
3757,서울특별시,서대문구,북아현로4라길 3 ~ 24
3756,서울특별시,서대문구,북아현로4마길 1 ~ 21
3754,서울특별시,서대문구,북아현로4마길 23
3756,서울특별시,서대문구,북아현로4마길 23-3
3754,서울특별시,서대문구,북아현로4마길 23-4
3756,서울특별시,서대문구,북아현로4마길 23-5
3754,서울특별시,서대문구,북아현로4마길 27 ~ 45
3751,서울특별시,서대문구,북아현로4마길 42-14
3753,서울특별시,서대문구,북아현로4마길 46 ~ 46-7
3753,서울특별시,서대문구,북아현로4마길 6 ~ 42-10
3754,서울특별시,서대문구,북아현로4바길 26 ~ 26-4
3756,서울특별시,서대문구,북아현로4바길 3 ~ 25
3754,서울특별시,서대문구,북아현로4사길 11 ~ 22
3756,서울특별시,서대문구,북아현로4사길 3-1 ~ 9-3
3754,서울특별시,서대문구,북아현로4사길 9-4
3756,서울특별시,서대문구,북아현로4사길 9-5
3754,서울특별시,서대문구,북아현로4아길 3 ~ 34
3754,서울특별시,서대문구,북아현로4자길 1 ~ 31
3751,서울특별시,서대문구,북아현로4차길 2 ~ 42
3754,서울특별시,서대문구,북아현로4차길 5 ~ 39-1
3769,서울특별시,서대문구,북아현로5나길 84 ~ 86-10
3768,서울특별시,서대문구,북아현로5나길 85
3769,서울특별시,서대문구,북아현로5라길 25 ~ 26
3755,서울특별시,서대문구,북아현로6길 3 ~ 33
3756,서울특별시,서대문구,북아현로6길 34 ~ 60
3755,서울특별시,서대문구,북아현로6길 37 ~ 103
3754,서울특별시,서대문구,북아현로6길 66 ~ 104-6
3713,서울특별시,서대문구,불광천길 14 ~ 86
3678,서울특별시,서대문구,불광천길 162 ~ 204
3677,서울특별시,서대문구,불광천길 216 ~ 226
3676,서울특별시,서대문구,불광천길 240 ~ 286
3680,서울특별시,서대문구,불광천길 96 ~ 156
3742,서울특별시,서대문구,서소문로 13-9 ~ 13-18
3742,서울특별시,서대문구,서소문로 17
3742,서울특별시,서대문구,서소문로 21
3741,서울특별시,서대문구,서소문로 27 ~ 63
3706,서울특별시,서대문구,성산로 253-4 ~ 317
3716,서울특별시,서대문구,성산로 300 ~ 320
3707,서울특별시,서대문구,성산로 321 ~ 337
3726,서울특별시,서대문구,성산로 365-4 ~ 381
3727,서울특별시,서대문구,성산로 370 ~ 408-28
3765,서울특별시,서대문구,성산로 486 ~ 520
3721,서울특별시,서대문구,성산로 515 ~ 573-88
3759,서울특별시,서대문구,성산로 560 ~ 570
3743,서울특별시,서대문구,성산로 694
3734,서울특별시,서대문구,성산로 698 ~ 704
3707,서울특별시,서대문구,성산로11길 12
3707,서울특별시,서대문구,성산로11길 16 ~ 41
3706,서울특별시,서대문구,성산로11길 7 ~ 15
3707,서울특별시,서대문구,성산로13길 6 ~ 53
3727,서울특별시,서대문구,성산로14길 8 ~ 41
3727,서울특별시,서대문구,성산로16길 3 ~ 22
3726,서울특별시,서대문구,성산로17길 5 ~ 39
3727,서울특별시,서대문구,성산로18길 1-9 ~ 41
3727,서울특별시,서대문구,성산로18길 42
3727,서울특별시,서대문구,성산로18길 44 ~ 51
3727,서울특별시,서대문구,성산로20길 2 ~ 33
3727,서울특별시,서대문구,성산로22길 2-1 ~ 24-36
3782,서울특별시,서대문구,성산로22길 34 ~ 40
3759,서울특별시,서대문구,성산로24길 1-8 ~ 54
3706,서울특별시,서대문구,성산로7길 8 ~ 97
3706,서울특별시,서대문구,성산로7안길 5 ~ 62
3707,서울특별시,서대문구,성산로9길 43-8
3706,서울특별시,서대문구,성산로9길 46
3706,서울특별시,서대문구,성산로9길 5 ~ 41
3620,서울특별시,서대문구,세검정로 134 ~ 168
3616,서울특별시,서대문구,세검정로 3 ~ 19-1
3623,서울특별시,서대문구,세검정로 31 ~ 69
3624,서울특별시,서대문구,세검정로 32 ~ 56
3622,서울특별시,서대문구,세검정로 60 ~ 74-18
3619,서울특별시,서대문구,세검정로 71 ~ 99
3620,서울특별시,서대문구,세검정로 78-10
3618,서울특별시,서대문구,세검정로 78-19 ~ 106-8
3617,서울특별시,서대문구,세검정로 99-1 ~ 105
3616,서울특별시,서대문구,세검정로1길 16 ~ 60
3615,서울특별시,서대문구,세검정로1길 5 ~ 61-1
3616,서울특별시,서대문구,세검정로1길 61-14 ~ 90
3612,서울특별시,서대문구,세검정로1길 93 ~ 95
3611,서울특별시,서대문구,세검정로1길 96 ~ 129
3619,서울특별시,서대문구,세검정로3길 69-6 ~ 71
3623,서울특별시,서대문구,세검정로3길 72-4 ~ 72-14
3623,서울특별시,서대문구,세검정로3길 8 ~ 68
3620,서울특별시,서대문구,세검정로4가길 1 ~ 58
3620,서울특별시,서대문구,세검정로4길 13 ~ 91
3622,서울특별시,서대문구,세검정로4길 2 ~ 90
3621,서울특별시,서대문구,세검정로4길 90-3
3621,서울특별시,서대문구,세검정로4길 92 ~ 152-46
3620,서울특별시,서대문구,세검정로4나길 4 ~ 33
3620,서울특별시,서대문구,세검정로4다길 3 ~ 35
3626,서울특별시,서대문구,세무서10길 22-3 ~ 22-5
3627,서울특별시,서대문구,세무서10길 22-8
3626,서울특별시,서대문구,세무서10길 22-9 ~ 30
3625,서울특별시,서대문구,세무서10길 3 ~ 31-5
3625,서울특별시,서대문구,세무서10길 31-15 ~ 31-29
3626,서울특별시,서대문구,세무서10길 31-6
3626,서울특별시,서대문구,세무서10길 33 ~ 48
3627,서울특별시,서대문구,세무서10길 4 ~ 20
3627,서울특별시,서대문구,세무서10길 50 ~ 56
3626,서울특별시,서대문구,세무서10길 51
3629,서울특별시,서대문구,세무서1길 6 ~ 50
3627,서울특별시,서대문구,세무서2가길 1 ~ 29
3626,서울특별시,서대문구,세무서2가길 29-6 ~ 39
3627,서울특별시,서대문구,세무서2가길 34 ~ 40-6
3626,서울특별시,서대문구,세무서2가길 41 ~ 42-1
3626,서울특별시,서대문구,세무서2가길 42-10 ~ 66
3627,서울특별시,서대문구,세무서2가길 42-2 ~ 42-6
3626,서울특별시,서대문구,세무서2가길 42-7
3627,서울특별시,서대문구,세무서2가길 42-8
3630,서울특별시,서대문구,세무서2길 2 ~ 42
3627,서울특별시,서대문구,세무서2길 3 ~ 37
3626,서울특별시,서대문구,세무서2길 41 ~ 59
3631,서울특별시,서대문구,세무서2길 60 ~ 62
3626,서울특별시,서대문구,세무서2길 63 ~ 65
3627,서울특별시,서대문구,세무서2나길 2 ~ 24
3627,서울특별시,서대문구,세무서2다길 3 ~ 5-5
3626,서울특별시,서대문구,세무서2다길 5-10
3627,서울특별시,서대문구,세무서2다길 5-11
3626,서울특별시,서대문구,세무서2다길 5-12 ~ 16
3626,서울특별시,서대문구,세무서2다길 5-6
3627,서울특별시,서대문구,세무서2다길 5-7
3626,서울특별시,서대문구,세무서2다길 5-8
3627,서울특별시,서대문구,세무서2다길 5-9
3629,서울특별시,서대문구,세무서3길 5 ~ 27
3627,서울특별시,서대문구,세무서4길 3 ~ 25
3628,서울특별시,서대문구,세무서5길 25 ~ 39
3624,서울특별시,서대문구,세무서5길 4-3 ~ 32
3626,서울특별시,서대문구,세무서6길 19 ~ 38
3627,서울특별시,서대문구,세무서6길 3 ~ 18
3624,서울특별시,서대문구,세무서7길 3-2 ~ 21-6
3626,서울특별시,서대문구,세무서8길 18 ~ 18-3
3627,서울특별시,서대문구,세무서8길 18-4
3627,서울특별시,서대문구,세무서8길 2 ~ 16
3626,서울특별시,서대문구,세무서8길 20 ~ 80
3624,서울특별시,서대문구,세무서9길 3 ~ 19
3629,서울특별시,서대문구,세무서길 11 ~ 53
3627,서울특별시,서대문구,세무서길 20 ~ 84
3624,서울특별시,서대문구,세무서길 55 ~ 103
3630,서울특별시,서대문구,세무서길 6 ~ 12
3625,서울특별시,서대문구,세무서길 86 ~ 110
3643,서울특별시,서대문구,송죽길 19-3 ~ 23
3642,서울특별시,서대문구,송죽길 39 ~ 69
3640,서울특별시,서대문구,송죽길 62 ~ 74
3644,서울특별시,서대문구,송죽길 8 ~ 42
3714,서울특별시,서대문구,수색로 132 ~ 154
3715,서울특별시,서대문구,수색로 17 ~ 157
3712,서울특별시,서대문구,수색로 18 ~ 48
3709,서울특별시,서대문구,수색로 56 ~ 102
3713,서울특별시,서대문구,수색로10길 54
3714,서울특별시,서대문구,수색로10길 6-2 ~ 40
3712,서울특별시,서대문구,수색로2길 2 ~ 49
3712,서울특별시,서대문구,수색로4가길 3 ~ 25
3712,서울특별시,서대문구,수색로4길 3-8 ~ 41
3712,서울특별시,서대문구,수색로4나길 7 ~ 25
3709,서울특별시,서대문구,수색로6길 17 ~ 45
3712,서울특별시,서대문구,수색로6길 4 ~ 24
3714,서울특별시,서대문구,수색로8가길 4-3 ~ 37
3714,서울특별시,서대문구,수색로8길 2 ~ 80
3714,서울특별시,서대문구,수색로8나길 1 ~ 36
3785,서울특별시,서대문구,신촌로 1 ~ 39
3780,서울특별시,서대문구,신촌로 115 ~ 149
3766,서울특별시,서대문구,신촌로 155 ~ 177
3767,서울특별시,서대문구,신촌로 183 ~ 223-1
3774,서울특별시,서대문구,신촌로 225 ~ 253-1
3775,서울특별시,서대문구,신촌로 255 ~ 269-1
3758,서울특별시,서대문구,신촌로 271 ~ 311
3753,서울특별시,서대문구,신촌로 317 ~ 331
3786,서울특별시,서대문구,신촌로 43 ~ 55-5
3787,서울특별시,서대문구,신촌로 57 ~ 67-5
3789,서울특별시,서대문구,신촌로 73 ~ 93
3779,서울특별시,서대문구,신촌로 99 ~ 113
3782,서울특별시,서대문구,신촌로11길 35-4 ~ 35-6
3786,서울특별시,서대문구,신촌로11길 35-7
3782,서울특별시,서대문구,신촌로11길 37 ~ 61
3787,서울특별시,서대문구,신촌로11길 6 ~ 62
3786,서울특별시,서대문구,신촌로11길 7 ~ 35
3782,서울특별시,서대문구,신촌로1길 103 ~ 111
3784,서울특별시,서대문구,신촌로1길 29 ~ 71
3785,서울특별시,서대문구,신촌로1길 3 ~ 28
3785,서울특별시,서대문구,신촌로1길 30 ~ 32-4
3783,서울특별시,서대문구,신촌로1길 36 ~ 108
3781,서울특별시,서대문구,신촌로1길 75 ~ 101
3783,서울특별시,서대문구,신촌로1안길 4 ~ 32
3767,서울특별시,서대문구,신촌로27길 3 ~ 47
3774,서울특별시,서대문구,신촌로27길 4 ~ 8
3767,서울특별시,서대문구,신촌로27안길 4 ~ 64
3774,서울특별시,서대문구,신촌로29가길 5 ~ 21
3773,서울특별시,서대문구,신촌로29길 11
3774,서울특별시,서대문구,신촌로29길 4 ~ 26
3774,서울특별시,서대문구,신촌로29나길 3 ~ 15
3774,서울특별시,서대문구,신촌로31길 5 ~ 26
3774,서울특별시,서대문구,신촌로31안길 1 ~ 19
3774,서울특별시,서대문구,신촌로33길 1 ~ 7
3775,서울특별시,서대문구,신촌로33길 2 ~ 18
3775,서울특별시,서대문구,신촌로33안길 4 ~ 24
3775,서울특별시,서대문구,신촌로35길 1 ~ 10
3775,서울특별시,서대문구,신촌로35안길 1 ~ 8
3758,서울특별시,서대문구,신촌로37길 10 ~ 64
3753,서울특별시,서대문구,신촌로37길 65 ~ 75
3757,서울특별시,서대문구,신촌로37길 9 ~ 61
3757,서울특별시,서대문구,신촌로37안길 2 ~ 8
3758,서울특별시,서대문구,신촌로37안길 5 ~ 7
3785,서울특별시,서대문구,신촌로3가길 3-4 ~ 36
3783,서울특별시,서대문구,신촌로3길 26 ~ 72
3785,서울특별시,서대문구,신촌로3길 5 ~ 25
3785,서울특별시,서대문구,신촌로3나길 2 ~ 42
3783,서울특별시,서대문구,신촌로3나길 3 ~ 37
3786,서울특별시,서대문구,신촌로7길 12 ~ 32
3783,서울특별시,서대문구,신촌로7길 17 ~ 33
3785,서울특별시,서대문구,신촌로7길 3 ~ 5
3782,서울특별시,서대문구,신촌로7길 41 ~ 64
3783,서울특별시,서대문구,신촌로7안길 3 ~ 57
3782,서울특별시,서대문구,신촌로7안길 59
3783,서울특별시,서대문구,신촌로7안길 59-5
3782,서울특별시,서대문구,신촌로7안길 59-6 ~ 88
3782,서울특별시,서대문구,신촌로7안길 8 ~ 56
3782,서울특별시,서대문구,신촌로9길 37 ~ 37-4
3782,서울특별시,서대문구,신촌로9길 37-10
3786,서울특별시,서대문구,신촌로9길 37-11
3786,서울특별시,서대문구,신촌로9길 37-5 ~ 37-7
3782,서울특별시,서대문구,신촌로9길 37-8
3786,서울특별시,서대문구,신촌로9길 37-9
3786,서울특별시,서대문구,신촌로9길 4 ~ 34
3782,서울특별시,서대문구,신촌로9길 41 ~ 67
3777,서울특별시,서대문구,신촌역로 19 ~ 43
3765,서울특별시,서대문구,신촌역로 30
3766,서울특별시,서대문구,신촌역로 4 ~ 22-8
3780,서울특별시,서대문구,신촌역로 7 ~ 17
3721,서울특별시,서대문구,연대동문1길 3 ~ 47
3721,서울특별시,서대문구,연대동문1길 48 ~ 81
3721,서울특별시,서대문구,연대동문길 105 ~ 162
3721,서울특별시,서대문구,연대동문길 11-24 ~ 27-6
3721,서울특별시,서대문구,연대동문길 165 ~ 182
3722,서울특별시,서대문구,연대동문길 27-9 ~ 27-49
3721,서울특별시,서대문구,연대동문길 29 ~ 47-5
3721,서울특별시,서대문구,연대동문길 47-17 ~ 75-11
3722,서울특별시,서대문구,연대동문길 47-6
3722,서울특별시,서대문구,연대동문길 75-12 ~ 75-20
3721,서울특별시,서대문구,연대동문길 75-23
3722,서울특별시,서대문구,연대동문길 75-24
3721,서울특별시,서대문구,연대동문길 75-25
3722,서울특별시,서대문구,연대동문길 75-28
3722,서울특별시,서대문구,연대동문길 9
3789,서울특별시,서대문구,연세로 1 ~ 21
3777,서울특별시,서대문구,연세로 18
3779,서울특별시,서대문구,연세로 2 ~ 16
3776,서울특별시,서대문구,연세로 20 ~ 42-42
3788,서울특별시,서대문구,연세로 23 ~ 41
3722,서울특별시,서대문구,연세로 50 ~ 50-1
3787,서울특별시,서대문구,연세로11길 35 ~ 39
3788,서울특별시,서대문구,연세로11길 38 ~ 40
3788,서울특별시,서대문구,연세로11길 4 ~ 34
3776,서울특별시,서대문구,연세로12길 8 ~ 39
3788,서울특별시,서대문구,연세로13길 5 ~ 38
3779,서울특별시,서대문구,연세로2가길 5 ~ 22
3779,서울특별시,서대문구,연세로2길 3 ~ 31
3780,서울특별시,서대문구,연세로2길 34 ~ 51-3
3778,서울특별시,서대문구,연세로2길 55 ~ 95
3780,서울특별시,서대문구,연세로2길 66 ~ 94
3780,서울특별시,서대문구,연세로2길 98 ~ 101-10
3778,서울특별시,서대문구,연세로2나길 18-3 ~ 80
3777,서울특별시,서대문구,연세로2나길 25 ~ 85
3779,서울특별시,서대문구,연세로2나길 3 ~ 16
3778,서울특별시,서대문구,연세로2다길 11-1 ~ 23-10
3778,서울특별시,서대문구,연세로2다길 27 ~ 49
3779,서울특별시,서대문구,연세로2다길 5 ~ 9
3778,서울특별시,서대문구,연세로2다길 50
3778,서울특별시,서대문구,연세로2다길 51
3778,서울특별시,서대문구,연세로2다길 52
3778,서울특별시,서대문구,연세로2다길 53
3778,서울특별시,서대문구,연세로2다길 54 ~ 56
3778,서울특별시,서대문구,연세로2다길 57
3778,서울특별시,서대문구,연세로2다길 58 ~ 60
3778,서울특별시,서대문구,연세로2다길 63
3778,서울특별시,서대문구,연세로2다길 66
3778,서울특별시,서대문구,연세로2다길 67
3778,서울특별시,서대문구,연세로2다길 68 ~ 76
3778,서울특별시,서대문구,연세로2다길 77
3778,서울특별시,서대문구,연세로2다길 78 ~ 80
3780,서울특별시,서대문구,연세로2다길 8 ~ 24
3778,서울특별시,서대문구,연세로2다길 81
3778,서울특별시,서대문구,연세로2다길 84 ~ 86
3778,서울특별시,서대문구,연세로2다길 87
3778,서울특별시,서대문구,연세로2다길 88
3777,서울특별시,서대문구,연세로2다길 93
3777,서울특별시,서대문구,연세로2다길 94 ~ 94-3
3777,서울특별시,서대문구,연세로2다길 95
3777,서울특별시,서대문구,연세로2다길 96 ~ 100
3778,서울특별시,서대문구,연세로2라길 3 ~ 56
3780,서울특별시,서대문구,연세로2마길 12 ~ 20
3777,서울특별시,서대문구,연세로2마길 30 ~ 38
3778,서울특별시,서대문구,연세로2마길 9 ~ 35
3777,서울특별시,서대문구,연세로4길 1 ~ 7
3777,서울특별시,서대문구,연세로4길 19 ~ 94
3779,서울특별시,서대문구,연세로4길 4 ~ 18-12
